message,label
帮我看看我能申请什么彩金,18
老虎机dt游戏好多进入了之后游戏不读取,24
可不可以申请,9
麻烦快点了嘛,21
你好 我收到提示说我的银行卡重复 也不怎么回事,7
都过了一个小时了,2
充值未到账,1
"OK
",4
无法存款,1
转人工,25
转人工,25
我移动网络，联通网络，电信网络，都切换了。还是连接超时,19
提款了没收到钱,18
我提款一个小时了,2
几点到账,1
15568529621,4
充值未到账,1
A240053这个号再输真就不玩了,17
丁建龙,4
q439898,4
还没有注册,7
提款没到账,2
转人工,25
yygg896,4
充值问题,1
hudson521 ,4
像支付宝提款和银行卡同时维护还真是第一次遇上,20
LH8371512   提现没到 四十分钟了,2
没了,4
这个是什么活动,18
救援红包,8
杨子萱,4
他要去报警了,4
后面这个,6
还没认证实名认证我怎么改不了姓名呢？,22
好了吗nbsp;,21
查个流水差半天,10
怎么还充不了,4
提现30分钟不到账,2
推荐浏览器,17
活动规则是这样的,18
网银转账未到账,1
提款不到账,2
还得需要多久,21
注册送多少彩金客服,25
网银转账未到账,1
站内信呀,4
你听懂了吗？湖北银行不能截图，发不了那个，以前发这个都可以，为什么你来就不行呢,25
lhodu413628,4
转人工,25
我怎么不能自由账号金额转换？,5
不是开户送88吗,7
要多久,21
于捷光,4
请问，要多久，刚刚提现不是说，五分钟嘛,2
q175608,4
妹妹，你们刚叫我在官网上去看，现在又要去App上面，是处理好了吗,21
充值不能充100吗,1
其他充值方式未到账,1
q806388,4
太慢了嘛,1
网银转账未到账,1
你好&nbsp; 参加线下活动,18
叶金,4
我领取不了,18
转人工,25
怎么进不进pt游戏,19
提款怎么那么慢的,2
凭此信截图88，冈 qyty665.cc,18
虚拟币不是秒到吗,4
是不是将一百打码存入老虎机游玩，然后赠送一百彩金呢？,18
好久可以,21
还没注册，今早收到短信,7
存款没有到账,1
你看到&nbsp;没有 188,18
怎么提现还没到账,2
12点20提现成功的  现在都两个小时了,2
显示升级,14
转人工,25
OK,4
邀请奖38怎么领取,9
l8273701,4
截图什么的发过去了,25
密码忘记了,3
人工,25
提现问题,2
dt83521666,4
yb2151960,4
这么巧收款名字也是一样的,22
18997230004,4
账号。hanpeng168      麻烦查一下专属客服 谢谢,25
qq1982051没有通道充值是怎么回事,1
贾顺文,4
充值了100,1
存款未到账,1
给个网址,17
亲爱的客服小姐姐，我真的没有收到20500元，麻烦你帮我查清楚,25
充值没到账,1
活动/彩金/礼品/优惠券遇到异常,18
提现一个小时了,2
领取1888奖励,18
还是打电话给我,18
然后首充呢,12
好了吗,21
收到特邀短信送168,9
充值没到账,1
人工客服,25
优惠给我,18
存款没到账,1
imyep1,4
充值未到账,1
充值不到账,1
钱不到账我怎么玩,1
AG国际厅相关,18
专属优惠一定要找专属客服申请吗?,25
你要这么慢我就不取消了,2
支付宝转账未到账,1
qaq8171230,4
没有存100的通道啊,20
今天是不是没有存款通道？,1
转人工,25
kun12345 ,4
好久没有玩了,21
转人工,25
客服在吗？,25
你问一下。有冲正的没有,4
我找不到了,1
申请不了福利,18
存送/红包优惠券,9
在不在,4
ran521213,4
查询到了没有啊啊啊,21
专属客服一个小时不回信息那还不如你们呢,25
ghl123,4
我这个bbin真人反水到没到,11
转人工,25
2021中秋qm308.com,18
提现问题,2
"查到没
",21
还说有188专属红包 啥意思,9
存款未到账,1
10分钟了,18
充值页面打开后选好充值金额后就加载下一个页面，然后就一直显示处理中,1
我手机号码之前被朋友注册了..能更改下用户姓名吗？,22
百度,4
存款没到账,1
充值没有到？,1
fanshi888,4
转人工,25
你们有什么送彩金的活动,18
地址那个,17
我下个app,4
看看我这礼拜流水够不够一万,10
体育包赔,19
短信特邀,9
不用了明天吧谢谢,1
15154450219,4
积分可以做什么,18
提款，显示待审核,2
哦 那多久才能到账,1
"充值冲不上
",1
四川成都,4
哦，明白了，谢谢,4
那你不早说，,4
转人工,25
虚拟币是啥,4
你好支付宝提款得了吗,2
PG老虎机相关,24
充值上面就没有微信充值好不好,1
又卡死了进不去,19
帮我查一下吧,4
15146336596,4
17635539494,4
15588228994,4
联系不到,4
怎么领取,18
我的提现怎么还没到呢,2
18337893501,4
充值还没到账,1
是不是注册送彩金,7
18728051690,4
提款怎么还没有到账？,2
提现问题,2
注册福利,7
网址,17
a1571397,4
噢…好的！！下次记住了…,4
把网页网址发我一下,17
修改账户资料,22
转人工,25
我记不得我的密码了,3
台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人平台死人平台倒闭赶紧倒闭死人,24
转人工,25
我正常使用，怎么就被永久冻结了。。,4
"收到短信注册领108
",7
不在局域网内,4
站内信,4
网址,17
优惠问题,18
存款未到账,1
给我申请,18
我挂v再试试,4
转人工,25
不能支付宝了？,1
很急,4
上述没有我的选择,4
说最低多少提现,2
客服多少啊发过来我加下,25
充值不了钱,1
qq搜不到啊,1
还有么？,15
这个游戏是真实的吗,24
充值冲不少,1
提现2100到账2000,2
快捷支付未到账,1
人工,25
那你说哪里不一样？银行卡是台州的，手机卡是台州的，哪里不一样？,6
刚才不讲了吗,1
转人工,25
用网页绑定的时候点不了提交，点击提交没有反应,22
有没有解决的办法,21
"这个是什么情况
",17
wojiuwan,4
尝试了,4
cc891189,4
或者你说一下lwj874&nbsp; 这个账号绑定手机的后两位是多少,22
上班回消息也要等半天,2
短信特邀彩金申请,9
积分商城兑好礼,18
来解释下,4
查到了不,21
 这个今天能到的吧,2
已经一个多小时了，要不麻烦您帮忙催一下可以吗,21
你给我的地址不存在,17
在使用,4
多久,21
提现银行卡了，帮我出款下,2
你慢慢杀吧,4
也就是我不配享受到v2的彩金，也不可能有机会享受对吗？,18
显示转到AG了，我也没下注就没了,5
这是你们网站给我的码,17
转人工,25
转人工,25
好了没有  美女,21
qlinsuo123,4
qy836598,4
我推荐？,16
提现说明/限制/核实,2
专属客服没人回话,25
存款未到账,1
那个送的体验金在哪玩啊,7
充值问题,1
13634139136,4
"6215593202023438636工行
我绑定的银行卡",6
转人工,25
x772477736,4
软件上的,4
yb673515,4
账号b128088姓名王光来,4
"存款姓名与注册姓名不一致
",22
短信特邀彩金,9
转人工,25
这还不够清晰吗,7
他说他不是我的客服了,25
可以支付宝提现吗？,2
这个合并会不会影响年底的福利？去年一年充值达到20万年底还给了个1588的红包呢？,18
ylp1979,4
LH8108703,4
转人工,25
转人工,25
st961027 我的账号nbsp;,4
qz262744919,4
"充值没到账
",1
188怎么领,18
上次两万多也在里面。害死我了,21
存钱没到,1
充值没到账ww9949,1
qmyz2yl1017729844000225,4
有没有充值通道阿,1
这个怎么搞,17
转人工,25
每次都要等这个等那个,18
题库没到账,1
15878078736,4
我刚刚另外个号充钱进去，也被平台给封了,1
找到没有,4
还没到，一直说处理处理，都多久了,21
kk2000212,4
你们到底能不能处理好了,21
现在显示已执行,2
支付宝没有吗,1
本来玩你们平台就是输 结果充钱还这么慢真不能玩了,1
姐姐充值了,1
q2544101,4
不是，你们哪里打电话来说注册就有红包领？,7
我收到短信了,18
我的专属客服怎么联系？,25
体验金8-88/DT免费旋转的领取方式及规则,7
18396965505,4
转人工,25
核实了，多久出款,2
专属客服没休息？,25
申请短信88彩金,18
注册异常,25
"帮我查一下本周老虎机流水，gao820702
",10
能不能滚出来,4
转人工,25
TAW56r4R29qUbayCYL8zmJCknBoTTUqjr4,4
upay里面怎么充币,2
转人工,25
我专属客服呢给我安排红包,25
活动/彩金/礼品/优惠券遇到异常,18
只有额度记录,5
嗯嗯，两个小时了,21
没到帐,1
yb219103,4
转人工,25
转人工,25
转人工,25
这个中间转了好几把游戏，为什么都不算数？到零就算数了？,17
一个小时了,2
怎么身份证号码那里总提示要填本人身份证,18
我当时着急提现，为了快点完成流水，就随便大量买了 盈利3千左右，提现就说违规了，麻烦客服帮我申请申诉一下吧,2
申请转运红包,9
没看到有这个活动,18
快点到账,1
游戏问题,19
我要查询流水,10
说要给我回执 回执呢,4
没联系银行了，转账记录都发给我了,5
我账号有一个88的红包,9
转人工,25
莫太港,4
我靠，想充钱还充不了,1
提现问题,2
我手机号被注册了,25
给我转了九百,4
还没成功出款，,2
没法选择,1
密码我忘记了,3
昨天存款现在没到账,1
邮箱收到说是送88,18
13608137256,4
存款姓名是对方还是本人？,1
账号13435360492,4
提款还没到？,2
13928000014,4
游戏问题,19
upay里面我没看到有地址啊,17
6个小时了都还没审核！我可不可以取消提款等太久没玩的啊,2
没明白,4
就是短信说送88,18
17671694474,4
我收到短信,18
这个也是你们的收币的链接吧？,15
提款没到帐,2
充值问题,1
怎么领取,18
什么办法都试了,4
进不了存款界面呢,1
q407757,4
怎么样 了,1
存款银行关闭,1
备用链接也不行,17
l8986768,4
转人工,25
自助提示我为满足要求是什么意思,11
"
这个送不送",17
这两个都可以接受短信,18
这个公告是什么时候开始实施啊,20
转人工,25
都打不开,19
刘鑫一  电话17835032411,22
两对帮我提交了吗nbsp; 没到账,1
你说的什么看不懂,4
转人工,25
提现问题,2
我刚下载的谷歌浏览器,17
13690741412,4
呵呵骗局,4
充值页面不跳转,1
我找盈盈,4
"你好忘记密码了
",3
什么意思啊，从昨天到今天欢乐棋牌一直进不去,19
把我骗骗走了，还不给我说实话吗？,4
bang123456,4
已中奖没结算,18
要多久呢？,21
注册的账号是18679220122,25
as133755,4
haoyong123,4
6003,4
存款没到账,1
fy890724,4
快捷支付未到账,1
aaa6639006,4
游戏问题,19
催哈出款,2
取消提现,2
提现又变慢了呀,2
"请问短信说送88元的
请问有吗",18
是直接送188还是充值送,1
我忘记邮箱用的哪一个了,2
转人工,25
kangyu888,4
转人工,25
dscl520提款没到账,2
我不能充值了吗？,1
sw0429麻烦查询处理下,1
ff8989,4
zccxl1,4
18166763193,4
sbzl520,4
转人工,25
小客服,25
查到了吗,21
短信特邀,9
我等两个多小时了！,21
18507029309,4
就是本金也有红包也有？,9
好了吗,21
玩不了,19
我忘了密码了   用那个手机找回   老是系统忙,3
28838702222注单号，niuziyuan会员账号,4
里面的钱也出不来,5
搜不到呀,1
这下可以了,4
转人工,25
我可以参加那种,18
nb690319提现没给完,2
jcw138822,4
充值不到账呢,1
连接专属？,25
ws的游戏还不能玩,19
"TGbgJzR7BfiEWbMyoKrgBkym
C9B2RKagFB",4
输了多久了,21
排队打款也该轮到我了,1
我怕注册就没优惠了,7
有没有能解决的？昨天几个客服都没用,21
问你登记没？,4
提款一个小时了还没有到账,2
让不让玩了,2
转人工,25
转人工,25
这个怎么领取,18
我这里总是绑定不了实名nbsp;,6
怎么注册不了啊，没有验证码发过来,7
gaixinghao,4
拦截，,4
转人工,25
qxiangyu8,4
15881200987,4
58红包,18
麻烦帮我看下，我不会别的存款方式,1
转人工,25
充值没到账,1
转人工,25
我提现了为啥还没到账啊,2
两天呀  我的亲,4
7.送188吗,18
领特邀彩金,9
短信邀请注册送彩金,7
这彩金是需要怎样才能领到的呢？比如充值,18
领不到啊,1
取消下提款,2
16764020520,4
转人工,25
你看看让返回,4
qcqc520,4
体育的,19
还没到哦,1
"密码本保存，但昨天无论是手动还是直登,都错。",4
ume用不了，你们的专属客服半个月都不回一个信息，咋回事,25
转人工,25
有没有网址,17
怎么不到账？,1
名字 银行卡 啥都给了 ,22
现在PG也是,4
快点处理好吧，我还等着吃饭,21
打开官网进入其他网站,17
什么原因,4
信息,18
充值问题,1
网银转账未到账,1
存款老是说没有符合条件的用户哦,1
这要啥时候才能领取？,18
现在怎么存款通道都不可以用了？,1
麻烦处理一下,21
您好 中秋那个我够条件,18
转人工,25
求求你们了，能不能哥哥放点水,1
存送/红包优惠券,9
转人工,25
等结果吗？,4
邮件/邮箱/短信收到的优惠,18
a369089635,4
凭此信截图128，搞A、G栢休育，祺猅，T宽1稳冈：fc180.cc,25
一千五一次免费不给啊,18
都已经很久了,1
转人工,25
支付宝转不成,1
为什么没收到,1
转人工,25
我有一笔钱没有到账,1
转人工,25
账号密码转人工,25
手机号是15595740426,4
提款快点吧,2
我的免费转dt游戏是哪个游戏,24
需要存款申请吗？,18
我一会下载一个,15
不是用自己的银行卡转账  能到账吗,1
你们平台怎么回事,19
转人工,25
"您特邀
",9
我用朋友的网银转帐说是得跟我注册的信息一样才行,16
我钱都输完了，没有存钱在里面,1
有这么好的事，存100送118？,18
转人工,25
qh996818,4
官网游戏账号,17
这个是什么活动,18
催促一下。,4
好了没,21
转人工,25
q951095,4
291分别是什么,4
凭凭截图领取彩金,18
意思被收手续费就不能存送了？,18
18320502696,4
红包领取后没到账户上,9
dt。顾诚四美怎么进不去,19
充值未到账,1
新会员首存送118,12
体验金18-88元,7
这个是我专属客服的，你叫他加我,25
"我现在已经不能充值了
怎么办",1
太慢了吧,1
还是不行,1
我知道一天维护一次，就是不知道时间,20
